"congressman_id","congressman_entry_id","budget_id","date","value","object","to","cost_center_id","cost_center_name","cost_center_code","parent_code"
"61","8640","793","2020-02-27 23:17:57","-3200.00","monitoramento das redes sociis","MKT MIDIAS DIGITAIS E NOVOS NEGOCIOS EIRELI","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"61","8659","793","2020-02-03 13:21:34","-10.00","tarifa de cartão","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"61","8633","793","2020-02-18 18:58:48","-295.02","combustível/gasolina","Posto de Gasolina Rias Baixas LTDA","23","Combustíveis e lubrificantes","VII",""
"61","8637","793","2020-02-04 13:26:38","-275.00","combustivel/gasolina","Centro automotivo golfe clube LTDA","23","Combustíveis e lubrificantes","VII",""
"61","8660","793","2020-02-11 14:33:05","-278.14","combustível- gasolina","PÔNEI POSTO DE GASOLINA LTDA","23","Combustíveis e lubrificantes","VII",""
"61","8638","793","2020-02-29 21:56:18","-4800.00","divulgação de mandato parlamentar- assessoria de comunicação","A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"61","6567","723","2020-01-30 00:33:44","-6450.00","locacao de veiculo","VELOZ TRANSRIO TRANSPORTE LTDA","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"61","7983","723","2020-01-29 16:36:58","-279.91","gasolina","AUTO POSTO RYDER LTDA","23","Combustíveis e lubrificantes","VII",""
"61","7984","723","2020-01-29 16:47:51","-3200.00","monitoramento das redes sociais","MKT MIDIAS DIGITAIS E NOVOS NEGOCIOS EIRELI","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"61","7985","723","2020-01-31 17:15:20","-4800.00","ASSESSORIA DE COMUNICAÇÃO","A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"61","4286","653","2019-12-11 19:11:52","-245.52","gasolina comum","Distribuidora WAY de Combustíveis","23","Combustíveis e lubrificantes","VII",""
"61","5220","653","2019-12-30 03:46:46","-4800.00","ASSESSORIA  DE COMUNICAÇÃO","A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"61","5219","653","2019-12-27 18:59:48","-3200.00","MONITORAMENTO DAS REDES SOCIAIS","MKT MIDIAS DIGITAIS E NOVOS NEGOCIOS EIRELI","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"61","5221","653","2019-12-30 03:57:09","-6450.00","LOCAÇÃO DE VEICULO","VELOZ TRANSRIO TRANSPORTE LTDA.","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"61","5222","653","2019-12-30 20:52:07","-84948.52","DEVOLUÇÃO DE SALDO ACUMULAD0/AJUSTE EXERCICIO 2019","Assembleia Legislativa do Estado do Rio de Janeiro","26","Devolução de saldo","4",""
"61","8015","653","2019-12-02 20:45:11","-10.00","tarifa de cartao de debito","BANCO ITAU","28","","",""
"61","7712","653","2019-12-03 04:08:48","-286.57","gasolina","Centro Automotivo Cruzada da Barra LTDA","23","","",""
"61","7713","653","2019-12-26 04:22:02","-291.13","gasolina","AUTO POSTO CHACAL TAYA","23","","",""
"61","4433","653","2019-12-16 18:30:01","-290.03","gasolina comum","Posto de gasolina Barramar","23","","",""
"61","4022","583","2019-11-30 07:39:38","-4800.00","ASSESSORIA DE COMUNICAÇÃO","A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"61","4023","583","2019-11-28 07:42:53","-3200.00","MONITORAMENTO DAS REDES SOCIAIS","MKT MIDIAS DIGITAIS E NOVOS NEGOCIOS EIRELI","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"61","4025","583","2019-11-25 07:57:23","-271.84","COMBUSTIVEL - GASOLINA","POSTO DE GASOLINA PARQUE DAS ROSAS LTDA","23","Combustíveis e lubrificantes","VII",""
"61","4878","583","2019-11-01 20:53:25","-10.00","TARIFA DE CARTÃO DE DEBITO","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"61","4021","583","2019-11-30 07:34:29","-6450.00","LOCAÇÃO VEICULO BLINDADO","VELOZ TRANSRIO TRANSPORTE LTDA.","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"61","4018","513","2019-10-31 04:52:20","-4800.00","SERVIÇOS DE ASSESSORIA DE IMPRENSA E COMUNICAÇÃO","A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"61","4019","513","2019-10-31 04:58:13","-3200.00","MONITORAMENTO DAS REDES SOCIAIS","MKT MIDIAS DIGITAIS E NOVOS NEGOCIOS EIRELI","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"61","4020","513","2019-10-30 05:02:01","-6450.00","LOCAÇÃO DE VEICULOS","VELOZ TRANSRIO TRANSPORTE LTDA.","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"61","4874","513","2019-10-01 20:46:55","-10.00","TARIFA CARTÃO DE DEBITO","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"61","4871","513","2019-10-09 20:40:14","-77806.21","devolução saldo acumulado","ASSEMBLEIA LEGISLATIVA DO RJ -ALERJ","26","Devolução de saldo","4",""
"61","2732","442","2019-09-30 22:49:28","-3200.00","monitoramento das redes sociais","MKT MIDIAS DIGITAIS E NOVOS NEGOCIOS EIRELI","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"61","2730","442","2019-09-30 22:35:11","-6450.00","locação veiculo automotivo","VELOZ TRANSRIO TRANSPORTE LTDA.","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"61","2731","442","2019-09-30 22:39:50","-4800.00","serviço de assessoria de imprensa e comunicação","A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"61","4875","442","2019-09-27 20:41:04","-10.00","TARIFA DE CARTÃO DE  DEBITO","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"61","2724","335","2019-08-30 20:06:59","-6000.00","LOCAÇÃO DE VEICULO","VELOZ TRANSRIO TRANSPORTE LTDA","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"61","2725","335","2019-08-31 20:20:19","-4800.00","SERVIÇO DE ASSESSORIA DE IMPRENSA E COMUNICAÇÃO","A3 SERVICOS DE PUBLICIDADE E COMUNICAÇÃO LTDA","24","Divulgação de sua atividade parlamentar, respeitadas as vedações de leis eleitorais","VIII",""
"61","1462","266","2019-07-30 20:10:14","-6000.00","locação de veiculo","VELOZ TRANSRIO TRANSPORTE LTDA.","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"61","1461","197","2019-06-30 20:32:19","-2600.00","locação de veículo","VELOZ TRANSRIO TRANSPORTE LTDA.","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","14049","1419","2020-11-30 14:43:20","-3869.52","ALUGUEL DE IMÓVEL","VIVALDO GOMES DE AGUIAR","7","Locação de imóveis","III.a","III"
"47","14045","1419","2020-11-09 14:37:16","-195.03","combustível","POSTO DE GASOLINA IMPERATRIZ LTDA","23","Combustíveis e lubrificantes","VII",""
"47","14048","1419","2020-11-02 14:41:10","-245.23","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","14050","1419","2020-11-11 17:09:37","-67.10","LIGHT","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","14040","1419","2020-11-14 14:31:04","-168.24","combustível","GALOP GASOLINA LUBRIFICANTES PECAS LTDA","23","Combustíveis e lubrificantes","VII",""
"47","14043","1419","2020-11-25 14:35:08","-225.42","combustível","posto big rio","23","Combustíveis e lubrificantes","VII",""
"47","14041","1419","2020-11-17 14:32:09","-175.41","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","14044","1419","2020-11-28 14:36:10","-200.00","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","14060","1419","2020-11-19 15:53:35","-1450.00","aluguel de veículo","FREEWAY TRANSPORTES EIRELE","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","14065","1419","2020-11-30 15:44:42","-7450.00","LOCAÇÃO DE VEÍCULO","DI BENEDETTO COMÉRCIO DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","14039","1419","2020-11-12 14:30:09","-221.86","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","14047","1419","2020-11-04 14:39:40","-184.00","combustível","POSTO DE GASOLINA IMPERATRIZ LTDA","23","Combustíveis e lubrificantes","VII",""
"47","14051","1419","2020-11-19 12:53:13","-1469.00","ALUGUEL DE MÓVEIS","ALUGARTE ALUGUEL DE MÓVEIS","12","Locação de móveis e equipamentos","IV.a","IV"
"47","14221","1419","2020-11-30 14:54:31","-720.87","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","14046","1419","2020-11-07 14:38:18","-215.00","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","15195","1419","2020-11-03 10:44:26","-10.00","tarifa bancária","Assembleia Legislativa do Estado do Rio de Janeiro","28","Tarifas bancárias da conta corrente","XI",""
"47","14042","1419","2020-11-23 14:33:44","-165.62","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","13339","1348","2020-10-19 08:09:43","-1469.00","aluguel dos móveis","ALUGARTE ALUGUEL DE MÓVEIS","12","Locação de móveis e equipamentos","IV.a","IV"
"47","13345","1348","2020-10-14 11:34:53","-173.41","combustível","AUTO POSTO ATERRO DO FLAMENGO","23","Combustíveis e lubrificantes","VII",""
"47","13331","1348","2020-10-24 10:51:47","-247.96","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","13334","1348","2020-10-16 10:59:31","-180.20","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","13346","1348","2020-10-06 11:55:01","-246.64","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","13341","1348","2020-10-20 11:24:38","-1450.00","LOCAÇÃO DE VEÍCULO","FREEWAY TRANSPORTES EIRELE","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","13336","1348","2020-10-18 11:01:00","-232.18","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","13337","1348","2020-10-20 11:02:11","-200.00","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","13601","1348","2020-10-30 13:49:44","-7450.00","ALUGUEL DE VEÍCULO","DI BENEDETTO COMÉRCIO DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","14026","1348","2020-10-31 11:47:48","-133.19","tim","TIM S.A","14","Acesso à internet","IV.c","IV"
"47","14016","1348","2020-10-26 10:38:02","-217.07","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","13332","1348","2020-10-30 08:16:04","-190.00","combustível","Golden Green Auto Posto LTDA","23","Combustíveis e lubrificantes","VII",""
"47","14015","1348","2020-10-19 11:15:41","-658.11","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","13342","1348","2020-10-08 11:25:45","-211.75","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","14018","1348","2020-10-04 10:46:50","-210.01","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","14017","1348","2020-10-28 10:40:51","-242.66","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","14369","1348","2020-10-01 08:09:03","-10.00","tarifa bancária","ITAU UNIBANCO S.A.","28","Tarifas bancárias da conta corrente","XI",""
"47","14462","1348","2020-10-21 16:06:35","-148.05","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","13343","1348","2020-10-10 11:28:00","-216.05","combustível","POSTO FREEWAY RECREIO","23","Combustíveis e lubrificantes","VII",""
"47","13333","1348","2020-10-22 10:58:12","-236.74","combustível","POSTO BARRA LINDA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","13340","1348","2020-10-31 11:22:00","-3869.52","ALUGUEL DO IMÓVEL","VIVALDO GOMES DE AGUIAR","7","Locação de imóveis","III.a","III"
"47","12277","1278","2020-09-28 15:05:20","-196.86","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","12454","1278","2020-09-07 17:45:21","-188.45","combustível","POSTO BARRA LINDA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","12456","1278","2020-09-09 17:49:39","-176.78","combustível","Galápagos Centro Automotivo Ltda.","23","Combustíveis e lubrificantes","VII",""
"47","12458","1278","2020-09-09 17:53:58","-199.60","light","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","13058","1278","2020-09-22 12:52:10","-1450.00","LOCAÇÃO DE VEÍCULO","FREEWAY TRANSPORTES EIRELE","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","13059","1278","2020-09-30 18:14:23","-214.97","combustível","POSTO DE GAS NATURAL LAMACAES LTDA","23","Combustíveis e lubrificantes","VII",""
"47","12452","1278","2020-09-30 17:42:02","-7450.00","aluguel de veículo","DI BENEDETTO COMÉRCIO DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","12565","1278","2020-09-18 15:02:02","-1481.99","COMBUSTÍVEL","Galápagos Centro Automotivo Ltda.","23","Combustíveis e lubrificantes","VII",""
"47","12560","1278","2020-09-15 14:30:25","-197.10","combustível","Auto posto de serviços shopping Madureira 01","23","Combustíveis e lubrificantes","VII",""
"47","12276","1278","2020-09-14 15:02:43","-239.47","combustível","Golden Green Auto Posto LTDA","23","Combustíveis e lubrificantes","VII",""
"47","12280","1278","2020-09-19 12:23:54","-1469.00","aluguel dos móveis","ALUGARTE ALUGUEL DE MÓVEIS","12","Locação de móveis e equipamentos","IV.a","IV"
"47","12453","1278","2020-09-06 17:43:20","-200.00","combustível","Auto posto Masp Jardim LTDA","23","Combustíveis e lubrificantes","VII",""
"47","14027","1278","2020-09-30 11:59:21","-133.19","tim","TIM S.A","14","Acesso à internet","IV.c","IV"
"47","13494","1278","2020-09-01 12:22:41","-10.00","tarifa cartão","ITAU UNIBANCO S.A.","28","Tarifas bancárias da conta corrente","XI",""
"47","13057","1278","2020-09-30 17:38:24","-3869.52","aluguel do IMÓVEL","VIVALDO GOMES DE AGUIAR","7","Locação de imóveis","III.a","III"
"47","12459","1278","2020-09-09 17:54:55","-374.99","light","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","15306","1278","2020-09-30 11:36:52","-1424.77","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","12268","1208","2020-08-24 13:58:52","-196.99","combustível","Golden Green Auto Posto LTDA","23","Combustíveis e lubrificantes","VII",""
"47","11161","1208","2020-08-10 14:29:39","-289.46","light","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","11799","1208","2020-08-31 18:05:20","-7450.00","LOCAÇÃO DE VEÍCULO","DI BENEDETTO COMÉRCIO DE VEÍCULOS","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","11786","1208","2020-08-20 17:46:19","-1450.00","LOCAÇÃO DE VEÍCULO","FREEWAY TRANSPORTES EIRELE","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","11785","1208","2020-08-19 13:53:20","-1469.00","aluguel dos móveis","ALUGARTE ALUGUEL DE MÓVEIS","12","Locação de móveis e equipamentos","IV.a","IV"
"47","11782","1208","2020-08-18 17:40:13","-946.20","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","11790","1208","2020-08-26 15:14:14","-198.86","combustível","Auto posto Masp Jardim LTDA","23","Combustíveis e lubrificantes","VII",""
"47","11783","1208","2020-08-31 17:41:26","-1247.83","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","11793","1208","2020-08-22 17:55:45","-247.53","combustível","AUTO POSTO DE SERVIÇOS NARISOL LTDA","23","Combustíveis e lubrificantes","VII",""
"47","11789","1208","2020-08-20 17:51:46","-215.17","combustível","Auto posto de serviços shopping Madureira 01","23","Combustíveis e lubrificantes","VII",""
"47","11803","1208","2020-08-03 18:12:22","-173.95","combustível","POSTO LUBRIFICAÇÃO SÃO PEDRO","23","Combustíveis e lubrificantes","VII",""
"47","11800","1208","2020-08-07 18:06:58","-203.02","combustível","Amigo da rodovia auto posto LTDA","23","Combustíveis e lubrificantes","VII",""
"47","11805","1208","2020-08-28 18:15:19","-175.17","combustível","Auto posto de serviços shopping Madureira 01","23","Combustíveis e lubrificantes","VII",""
"47","11802","1208","2020-08-10 18:10:15","-223.72","combustível","POSTO DE GÁS. PORTAL DO ITANHANGA","23","Combustíveis e lubrificantes","VII",""
"47","11804","1208","2020-08-31 18:14:01","-199.16","combustível","POSTO DE GASOLINA BAR E RESTAURANTE IMPERATRIZ LTDA","23","Combustíveis e lubrificantes","VII",""
"47","11801","1208","2020-08-05 18:08:54","-199.56","combustível","AUTO POSTO MAQUINE LTDA","23","Combustíveis e lubrificantes","VII",""
"47","11784","1208","2020-08-31 17:43:30","-3869.52","aluguel de Imóvel","VIVALDO GOMES DE AGUIAR","7","Locação de imóveis","III.a","III"
"47","11160","1208","2020-08-10 14:28:34","-466.39","light","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","12104","1208","2020-08-03 13:51:00","-10.00","tarifa cartão","ITAU UNIBANCO S.A.","28","Tarifas bancárias da conta corrente","XI",""
"47","14035","1208","2020-08-31 11:42:04","-133.19","tim","TIM S.A","14","Acesso à internet","IV.c","IV"
"47","10674","1138","2020-07-31 15:24:18","-3869.52","ALUGUEL DO IMÓVEL","VIVALDO GOMES DE AGUIAR","7","Locação de imóveis","III.a","III"
"47","10679","1138","2020-07-14 16:47:30","-229.03","combustível","AUTO POSTO MAQUINE LTDA","23","Combustíveis e lubrificantes","VII",""
"47","10685","1138","2020-07-12 17:00:33","-284.99","combustível","AUTO POSTO PADDOCK CLUB","23","Combustíveis e lubrificantes","VII",""
"47","10154","1138","2020-07-08 15:44:42","-316.14","light","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","11455","1138","2020-07-19 13:12:15","-1469.00","aluguel dos móveis","ALUGARTE ALUGUEL DE MÓVEIS","12","Locação de móveis e equipamentos","IV.a","IV"
"47","11458","1138","2020-07-20 16:27:04","-1368.51","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","10673","1138","2020-07-31 15:20:02","-7450.00","ALUGUEL DO CARRO","LJS EMPREENDIMENTOS E PARTICIPAÇÕES EIRELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","10676","1138","2020-07-29 16:10:13","-172.09","combustível","Auto posto de serviços shopping Madureira 01","23","Combustíveis e lubrificantes","VII",""
"47","10682","1138","2020-07-02 16:56:21","-242.95","combustível","Auto posto de serviços shopping Madureira 01","23","Combustíveis e lubrificantes","VII",""
"47","10841","1138","2020-07-21 10:02:51","-1450.00","LOCAÇÃO DE VEÍCULO","FREEWAY TRANSPORTES EIRELE","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","10153","1138","2020-07-08 15:43:51","-161.20","light","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","10677","1138","2020-07-18 16:13:36","-230.02","combustível","AMIGAO DA DUTRA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","10687","1138","2020-07-21 17:05:03","-273.45","combustível","AUTO POSTO SENNA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","10680","1138","2020-07-04 16:48:56","-245.00","combustível","POSTO SÃO CAETANO LTDA","23","Combustíveis e lubrificantes","VII",""
"47","11780","1138","2020-07-01 16:41:18","-10.00","tarifa cartão","ITAU UNIBANCO S.A.","28","Tarifas bancárias da conta corrente","XI",""
"47","11806","1138","2020-07-31 18:19:23","-198.65","combustível","VENTURA COMERCIO E SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"47","12412","1138","2020-07-31 14:51:59","-1597.13","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","14034","1138","2020-07-31 12:59:21","-112.05","tim","TIM S.A","14","Acesso à internet","IV.c","IV"
"47","11467","1064","2020-06-30 17:33:56","-112.05","tim","TIM S.A","14","Acesso à internet","IV.c","IV"
"47","10410","1064","2020-06-10 22:18:50","-247.12","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","10432","1064","2020-06-26 17:44:22","-234.28","combustível","VENTURA COMERCIO E SERVIÇOS LTDA","23","Combustíveis e lubrificantes","VII",""
"47","10411","1064","2020-06-03 22:34:16","-235.61","combustível","AUTO POSTO SENNA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","10412","1064","2020-06-01 22:45:33","-10.00","TARIFA CARTAO","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"47","10417","1064","2020-06-16 02:07:19","-255.88","combustível","Auto posto de serviços shopping Madureira 01","23","Combustíveis e lubrificantes","VII",""
"47","10443","1064","2020-06-29 18:36:23","-249.64","combustível","Auto posto de serviços shopping Madureira 01","23","Combustíveis e lubrificantes","VII",""
"47","10435","1064","2020-06-09 17:56:41","-126.44","light","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","10436","1064","2020-06-22 19:01:13","-1450.00","aluguel de carro","FREEWAY TRANSPORTES EIRELE","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","10420","1064","2020-06-30 14:17:12","-7450.00","locação  de veículo","LJS EMPREENDIMENTOS E PARTICIPAÇÕES EIRELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","10409","1064","2020-06-06 22:15:19","-254.00","combustível","SONAP SOC. NAC DE PETROLEO LTDA-MATRIZ","23","Combustíveis e lubrificantes","VII",""
"47","10439","1064","2020-06-18 15:08:01","-1097.57","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","10434","1064","2020-06-09 15:05:40","-306.21","light","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","10440","1064","2020-06-19 15:00:46","-1469.00","aluguel de móveis","ALUGARTE ALUGUEL DE MÓVEIS","12","Locação de móveis e equipamentos","IV.a","IV"
"47","10408","1064","2020-06-18 22:12:05","-206.74","combustível","AUTO POSTO EJM LTDA","23","Combustíveis e lubrificantes","VII",""
"47","10662","1064","2020-06-30 13:50:59","-3869.52","aluguel de  imóvel","VIVALDO GOMES DE AGUIAR","7","Locação de imóveis","III.a","III"
"47","10149","1064","2020-06-30 15:10:46","-1252.65","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","13127","1064","2020-06-30 11:24:06","-36787.06","Devolução de saldo acumulado no primeiro semestre de 2020.","Assembleia Legislativa do Estado do Rio de Janeiro","26","Devolução de saldo","4",""
"47","11452","1064","2020-06-20 19:52:45","-218.41","combustível","Galápagos Centro Automotivo Ltda.","23","","",""
"47","10445","1064","2020-06-23 19:04:48","-245.79","combustível","Assembleia Legislativa do Estado do Rio de Janeiro","23","","",""
"47","10048","993","2020-05-31 19:50:42","-117.05","internet tim","TIM S.A","14","Acesso à internet","IV.c","IV"
"47","10034","993","2020-05-04 23:52:04","-1469.00","ALUGUEL DE MÓVEIS","Assembleia Legislativa do Estado do Rio de Janeiro","12","Locação de móveis e equipamentos","IV.a","IV"
"47","10414","993","2020-05-31 23:57:01","-1133.95","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","10444","993","2020-05-31 18:48:50","-3869.52","aluguel do imóvel","VIVALDO GOMES DE AGUIAR","7","Locação de imóveis","III.a","III"
"47","10032","993","2020-05-08 17:10:43","-186.89","light","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","10438","993","2020-05-19 15:14:19","-1450.00","locação de veiculo","FREEWAY TRANSPORTES EIRELE","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","10030","993","2020-05-18 16:55:53","-256.74","combustível","Galápagos Centro Automotivo Ltda.","23","Combustíveis e lubrificantes","VII",""
"47","10039","993","2020-05-04 17:40:09","-10.00","tarifa cartão","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"47","10033","993","2020-05-08 16:52:02","-397.41","light","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","10026","993","2020-05-27 15:45:36","-227.85","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","10027","993","2020-05-29 15:47:16","-270.07","combustível","AUTO POSTO ALVORADA RIO LTDA","23","Combustíveis e lubrificantes","VII",""
"47","10025","993","2020-05-14 15:44:33","-250.00","combustível","Galápagos Centro Automotivo Ltda.","23","Combustíveis e lubrificantes","VII",""
"47","10029","993","2020-05-09 15:49:41","-200.00","combustível","POSTO DE ABASTECIMENTO SERVIÇOS E COM LINHA AMARELA LTDA","23","Combustíveis e lubrificantes","VII",""
"47","10031","993","2020-05-21 15:53:16","-1161.17","combustível","ENZO QUEIMADOS LTDS","23","Combustíveis e lubrificantes","VII",""
"47","10035","993","2020-05-04 16:46:11","-2356.39","PASSAGEM AÉREA","MERU  VIAGENS EIRELI-EPP","4","Passagens aéreas e terrestres","I",""
"47","10672","993","2020-05-31 15:10:36","-7450.00","LOCAÇÃO DE VEÍCULO","LJS EMPREENDIMENTOS E PARTICIPAÇÕES EIRELI","21","Locação ou fretamento de veículos automotores","VI.a","VI"
"47","9370","922","2020-04-19 19:29:43","-1469.00","Aluguel de móveis","ALUGARTE ALUGUEL DE MÓVEIS","12","Locação de móveis e equipamentos","IV.a","IV"
"47","9438","922","2020-04-01 16:13:19","-10.00","tarifa cartão","BANCO ITAU","28","Tarifas bancárias da conta corrente","XI",""
"47","9382","922","2020-04-08 17:55:56","-571.11","light","light","10","Serviços de energia elétrica, água e esgoto","III.d","III"
"47","9674","922","2020-04-23 18:06:09","-275.54","COMBUSTÍVEL","POSTO BARRA LINDA LTDA","23","Combustíveis e lubrificantes","VII",""
